example_id                                                        | status | run_time        |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:2:1]        | passed | 0.001 seconds   |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:1:1]      | passed | 0.00526 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:1:2]      | passed | 0.00467 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:1]      | passed | 0.013 seconds   |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:2]      | passed | 0.01198 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:3]      | passed | 0.01203 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:4]      | passed | 0.0124 seconds  |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:5]      | passed | 0.01288 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:6]      | failed | 0.03657 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:2:7]      | failed | 0.01253 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:3:1]      | passed | 0.00484 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:3:2]      | passed | 0.00436 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:4:1]      | passed | 0.00124 seconds |
./spec/jobs/expired_pending_appointment_job_spec.rb[1:3:5:1]      | passed | 0.01496 seconds |
./spec/models/appointment_spec.rb[1:1:1]                          | passed | 0.00112 seconds |
./spec/models/appointment_spec.rb[1:2:1]                          | passed | 0.00278 seconds |
./spec/models/appointment_spec.rb[1:2:2]                          | passed | 0.00205 seconds |
./spec/models/appointment_spec.rb[1:2:3]                          | passed | 0.00298 seconds |
./spec/models/appointment_spec.rb[1:2:4]                          | passed | 0.00217 seconds |
./spec/models/appointment_spec.rb[1:2:5]                          | passed | 0.00207 seconds |
./spec/models/appointment_spec.rb[1:2:6]                          | passed | 0.00186 seconds |
./spec/models/appointment_spec.rb[1:2:7]                          | passed | 0.00349 seconds |
./spec/models/appointment_spec.rb[1:2:8]                          | passed | 0.00404 seconds |
./spec/models/appointment_spec.rb[1:2:9:1]                        | passed | 0.00217 seconds |
./spec/models/appointment_spec.rb[1:2:9:2]                        | passed | 0.00226 seconds |
./spec/models/appointment_spec.rb[1:2:9:3]                        | passed | 0.00214 seconds |
./spec/models/appointment_spec.rb[1:2:9:4]                        | passed | 0.00216 seconds |
./spec/models/appointment_spec.rb[1:2:9:5]                        | passed | 0.00216 seconds |
./spec/models/appointment_spec.rb[1:2:10:1]                       | passed | 0.0021 seconds  |
./spec/models/appointment_spec.rb[1:2:10:2]                       | passed | 0.00217 seconds |
./spec/models/appointment_spec.rb[1:2:10:3]                       | passed | 0.00267 seconds |
./spec/models/appointment_spec.rb[1:2:11:1]                       | passed | 0.00218 seconds |
./spec/models/appointment_spec.rb[1:2:11:2]                       | passed | 0.00209 seconds |
./spec/models/appointment_spec.rb[1:2:11:3]                       | passed | 0.0021 seconds  |
./spec/models/appointment_spec.rb[1:2:12:1]                       | passed | 0.00403 seconds |
./spec/models/appointment_spec.rb[1:2:12:2]                       | passed | 0.00383 seconds |
./spec/models/appointment_spec.rb[1:2:12:3]                       | passed | 0.0038 seconds  |
./spec/models/appointment_spec.rb[1:2:12:4]                       | passed | 0.00564 seconds |
./spec/models/appointment_spec.rb[1:3:1]                          | passed | 0.00091 seconds |
./spec/models/appointment_spec.rb[1:3:2]                          | passed | 0.00102 seconds |
./spec/models/appointment_spec.rb[1:3:3]                          | passed | 0.001 seconds   |
./spec/models/appointment_spec.rb[1:4:1:1]                        | passed | 0.01024 seconds |
./spec/models/appointment_spec.rb[1:4:2:1]                        | passed | 0.01064 seconds |
./spec/models/appointment_spec.rb[1:4:3:1]                        | passed | 0.01019 seconds |
./spec/models/appointment_spec.rb[1:4:4:1]                        | passed | 0.01028 seconds |
./spec/models/appointment_spec.rb[1:4:5:1]                        | passed | 0.00979 seconds |
./spec/models/appointment_spec.rb[1:4:6:1]                        | passed | 0.0125 seconds  |
./spec/models/appointment_spec.rb[1:5:1:1]                        | passed | 0.00324 seconds |
./spec/models/appointment_spec.rb[1:6:1]                          | passed | 0.00344 seconds |
./spec/models/appointment_spec.rb[1:6:2]                          | passed | 0.00099 seconds |
./spec/models/appointment_spec.rb[1:6:3]                          | passed | 0.0011 seconds  |
./spec/models/appointment_spec.rb[1:7:1]                          | passed | 0.00315 seconds |
./spec/models/appointment_spec.rb[1:7:2]                          | passed | 0.00325 seconds |
./spec/models/appointment_spec.rb[1:7:3]                          | passed | 0.00328 seconds |
./spec/models/appointment_spec.rb[1:7:4]                          | passed | 0.00324 seconds |
./spec/models/appointment_spec.rb[1:8:1]                          | passed | 0.00501 seconds |
./spec/models/appointment_spec.rb[1:8:2]                          | passed | 0.00379 seconds |
./spec/models/appointment_spec.rb[1:9:1]                          | passed | 0.0046 seconds  |
./spec/models/appointment_spec.rb[1:9:2]                          | passed | 0.00329 seconds |
./spec/models/appointment_spec.rb[1:10:1]                         | passed | 0.00492 seconds |
./spec/models/appointment_spec.rb[1:10:2]                         | passed | 0.00302 seconds |
./spec/models/appointment_spec.rb[1:11:1]                         | passed | 0.00308 seconds |
./spec/models/appointment_spec.rb[1:11:2]                         | passed | 0.0026 seconds  |
./spec/models/video_session_spec.rb[1:1:1]                        | passed | 0.07302 seconds |
./spec/models/video_session_spec.rb[1:2:1]                        | passed | 0.01097 seconds |
./spec/models/video_session_spec.rb[1:2:2]                        | passed | 0.0104 seconds  |
./spec/models/video_session_spec.rb[1:2:3]                        | passed | 0.00739 seconds |
./spec/models/video_session_spec.rb[1:2:4:1]                      | passed | 0.01023 seconds |
./spec/models/video_session_spec.rb[1:2:4:2]                      | passed | 0.00809 seconds |
./spec/models/video_session_spec.rb[1:2:5]                        | passed | 0.0048 seconds  |
./spec/models/video_session_spec.rb[1:3:1]                        | passed | 0.00161 seconds |
./spec/models/video_session_spec.rb[1:4:1:1]                      | passed | 0.00665 seconds |
./spec/models/video_session_spec.rb[1:4:1:2]                      | passed | 0.00407 seconds |
./spec/models/video_session_spec.rb[1:4:2:1]                      | passed | 0.00738 seconds |
./spec/models/video_session_spec.rb[1:5:1:1]                      | passed | 0.01911 seconds |
./spec/models/video_session_spec.rb[1:5:2:1]                      | passed | 0.01797 seconds |
./spec/models/video_session_spec.rb[1:6:1]                        | passed | 0.00824 seconds |
./spec/models/video_session_spec.rb[1:6:2]                        | passed | 0.00815 seconds |
./spec/models/video_session_spec.rb[1:7:1]                        | passed | 0.01411 seconds |
./spec/models/video_session_spec.rb[1:7:2]                        | passed | 0.02763 seconds |
./spec/models/video_session_spec.rb[1:8:1]                        | passed | 0.00835 seconds |
./spec/models/video_session_spec.rb[1:9:1]                        | passed | 0.00653 seconds |
./spec/models/video_session_spec.rb[1:9:2]                        | passed | 0.00698 seconds |
./spec/models/video_session_spec.rb[1:10:1]                       | passed | 0.0105 seconds  |
./spec/models/video_session_spec.rb[1:10:2]                       | passed | 0.00712 seconds |
./spec/models/video_session_spec.rb[1:11:1]                       | passed | 0.00882 seconds |
./spec/models/video_session_spec.rb[1:12:1]                       | passed | 0.00978 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:1:1]     | passed | 0.01221 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:1:2]     | passed | 0.01366 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:1:3]     | passed | 0.01874 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:1:4]     | passed | 0.01927 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:1:5]     | passed | 0.0159 seconds  |
./spec/requests/api/v1/appointments_controller_spec.rb[1:2:1]     | passed | 0.00895 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:2:2]     | passed | 0.00501 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:3:1]     | passed | 0.0107 seconds  |
./spec/requests/api/v1/appointments_controller_spec.rb[1:3:2]     | passed | 0.00266 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:4:1]     | passed | 0.00796 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:4:2]     | passed | 0.00747 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:5:1]     | passed | 0.01259 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:6:1]     | passed | 0.01436 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:6:2]     | passed | 0.00708 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:7:1]     | passed | 0.00903 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:7:2]     | passed | 0.0095 seconds  |
./spec/requests/api/v1/appointments_controller_spec.rb[1:8:1]     | passed | 0.00984 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:8:2]     | passed | 0.00664 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:9:1]     | passed | 0.0103 seconds  |
./spec/requests/api/v1/appointments_controller_spec.rb[1:9:2]     | passed | 0.01665 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:9:3]     | passed | 0.00933 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:10:1]    | passed | 0.01134 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:10:2]    | passed | 0.01152 seconds |
./spec/requests/api/v1/appointments_controller_spec.rb[1:10:3]    | passed | 0.01011 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:1:1]   | passed | 0.01223 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:1:2]   | passed | 0.00447 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:1:3]   | passed | 0.00763 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:1:4]   | passed | 0.00975 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:2:1]   | passed | 0.01135 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:2:2]   | passed | 0.00469 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:3:1]   | passed | 0.0175 seconds  |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:3:2]   | passed | 0.01585 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:3:3]   | passed | 0.01088 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:3:4]   | passed | 0.00413 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:4:1]   | passed | 0.01343 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:4:2]   | passed | 0.01102 seconds |
./spec/requests/api/v1/video_sessions_controller_spec.rb[1:4:3]   | passed | 0.00366 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:1]                | passed | 0.00361 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:2]                | passed | 0.04069 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:3]                | passed | 0.00407 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:4]                | passed | 0.00352 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:5]                | passed | 0.00448 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:6]                | passed | 0.00358 seconds |
./spec/requests/health_controller_spec.rb[1:1:1:7]                | passed | 0.00439 seconds |
./spec/requests/health_controller_spec.rb[1:1:2:1]                | passed | 0.00216 seconds |
./spec/requests/health_controller_spec.rb[1:1:2:2]                | passed | 0.00248 seconds |
./spec/requests/health_controller_spec.rb[1:1:2:3]                | passed | 0.0022 seconds  |
./spec/requests/internal/appointments_controller_spec.rb[1:1:1:1] | passed | 0.00736 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:1:2:1] | passed | 0.0074 seconds  |
./spec/requests/internal/appointments_controller_spec.rb[1:1:3:1] | passed | 0.00833 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:2:1:1] | passed | 0.00729 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:2:1:2] | passed | 0.00774 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:2:2:1] | passed | 0.0058 seconds  |
./spec/requests/internal/appointments_controller_spec.rb[1:3:1:1] | passed | 0.01421 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:3:2:1] | passed | 0.01358 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:3:3:1] | failed | 0.01339 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:3:4:1] | passed | 0.01438 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:3:5:1] | passed | 0.01426 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:3:6:1] | passed | 0.01411 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:4:1]   | passed | 0.0218 seconds  |
./spec/requests/internal/appointments_controller_spec.rb[1:4:2:1] | passed | 0.01671 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:4:3:1] | passed | 0.02272 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:4:4:1] | passed | 0.05113 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:4:5:1] | passed | 0.0185 seconds  |
./spec/requests/internal/appointments_controller_spec.rb[1:5:1]   | failed | 0.01056 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:5:2:1] | failed | 0.00917 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:5:3:1] | failed | 0.00775 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:5:4:1] | failed | 0.00902 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:6:1:1] | passed | 0.00758 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:6:2:1] | passed | 0.00474 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:7:1:1] | passed | 0.00948 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:7:1:2] | passed | 0.00841 seconds |
./spec/requests/internal/appointments_controller_spec.rb[1:7:2:1] | passed | 0.00562 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:1:1]      | passed | 0.00826 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:1:2]      | passed | 0.00692 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:1:3]      | passed | 0.0071 seconds  |
./spec/services/appointment_booking_service_spec.rb[1:1:1:4]      | passed | 0.00738 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:1:5]      | passed | 0.00628 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:1]      | passed | 0.00133 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:2]      | passed | 0.00243 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:3]      | passed | 0.00179 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:4]      | passed | 0.00148 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:5]      | passed | 0.00212 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:6]      | passed | 0.00178 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:2:7]      | passed | 0.00131 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:3:1]      | passed | 0.00166 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:4:1]      | passed | 0.00188 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:5:1]      | passed | 0.00146 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:6:1]      | passed | 0.00175 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:7:1]      | passed | 0.00165 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:8:1]      | passed | 0.00169 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:9:1]      | passed | 0.00638 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:10:1]     | passed | 0.00299 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:11:1]     | passed | 0.00339 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:12:1]     | passed | 0.00457 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:13:1]     | passed | 0.00446 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:14:1]     | passed | 0.00157 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:15:1]     | passed | 0.00145 seconds |
./spec/services/appointment_booking_service_spec.rb[1:1:16:1]     | passed | 0.00203 seconds |
./spec/services/appointment_booking_service_spec.rb[1:2:1]        | passed | 0.00184 seconds |
./spec/services/appointment_booking_service_spec.rb[1:2:2]        | passed | 0.00139 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:1:1] | passed | 0.01119 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:1:2] | passed | 0.01058 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:2:1] | passed | 0.00786 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:3:1] | passed | 0.0104 seconds  |
./spec/services/appointment_cancellation_service_spec.rb[1:1:4:1] | passed | 0.00896 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:5:1] | passed | 0.00796 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:6:1] | passed | 0.01083 seconds |
./spec/services/appointment_cancellation_service_spec.rb[1:1:7:1] | passed | 0.01191 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:1:1]              | passed | 0.00237 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:1:2]              | passed | 0.00194 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:2:1]              | passed | 0.0017 seconds  |
./spec/services/doctor_lookup_service_spec.rb[1:2:2]              | passed | 0.00178 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:1:1]            | passed | 0.00325 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:1:2]            | passed | 0.00313 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:2:1]            | passed | 0.00377 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:3:1]            | passed | 0.0021 seconds  |
./spec/services/doctor_lookup_service_spec.rb[1:3:4:1]            | passed | 0.00311 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:5:1]            | passed | 0.00184 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:5:2]            | passed | 0.00165 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:6:1]            | passed | 0.00199 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:3:7:1]            | passed | 0.00345 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:4:1:1]            | passed | 0.00172 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:4:2:1]            | passed | 0.00174 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:5:1:1]            | passed | 0.00338 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:5:2:1]            | passed | 0.00336 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:5:3:1]            | passed | 0.00308 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:5:4:1]            | passed | 0.00187 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:5:5:1]            | passed | 0.0021 seconds  |
./spec/services/doctor_lookup_service_spec.rb[1:6:1:1]            | passed | 0.0021 seconds  |
./spec/services/doctor_lookup_service_spec.rb[1:6:2:1]            | passed | 0.00338 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:6:3:1]            | passed | 0.00172 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:6:4:1]            | passed | 0.00318 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:1:1]            | passed | 0.00248 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:2:1]            | passed | 0.00238 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:3:1]            | passed | 0.00298 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:4:1]            | passed | 0.00252 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:5:1]            | passed | 0.00246 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:7:6:1]            | passed | 0.00326 seconds |
./spec/services/doctor_lookup_service_spec.rb[1:8:1]              | passed | 0.0023 seconds  |
./spec/services/event_consumer_spec.rb[1:1:1]                     | passed | 0.00226 seconds |
./spec/services/event_consumer_spec.rb[1:1:2]                     | passed | 0.00216 seconds |
./spec/services/event_consumer_spec.rb[1:2:1:1]                   | passed | 0.00181 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:1]                   | passed | 0.00959 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:2]                   | passed | 0.00729 seconds |
./spec/services/event_consumer_spec.rb[1:3:1:3]                   | passed | 0.0083 seconds  |
./spec/services/event_consumer_spec.rb[1:3:2:1]                   | passed | 0.00382 seconds |
./spec/services/event_consumer_spec.rb[1:3:3:1]                   | passed | 0.00142 seconds |
./spec/services/event_consumer_spec.rb[1:3:4:1]                   | passed | 0.00658 seconds |
./spec/services/event_consumer_spec.rb[1:3:4:2]                   | passed | 0.00569 seconds |
./spec/services/event_consumer_spec.rb[1:3:5:1]                   | passed | 0.00811 seconds |
./spec/services/event_consumer_spec.rb[1:3:6:1]                   | passed | 0.0243 seconds  |
./spec/services/event_consumer_spec.rb[1:3:7:1]                   | passed | 0.00202 seconds |
./spec/services/event_consumer_spec.rb[1:3:8:1]                   | passed | 0.00462 seconds |
./spec/services/event_consumer_spec.rb[1:3:8:2]                   | passed | 0.00166 seconds |
./spec/services/event_consumer_spec.rb[1:3:9:1]                   | passed | 0.00681 seconds |
./spec/services/event_consumer_spec.rb[1:3:10:1]                  | passed | 0.00589 seconds |
./spec/services/event_consumer_spec.rb[1:3:10:2]                  | passed | 0.00683 seconds |
./spec/services/http_client_spec.rb[1:1:1]                        | passed | 0.00171 seconds |
./spec/services/http_client_spec.rb[1:1:2]                        | passed | 0.00166 seconds |
./spec/services/http_client_spec.rb[1:1:3]                        | passed | 0.00172 seconds |
./spec/services/http_client_spec.rb[1:1:4]                        | passed | 0.0019 seconds  |
./spec/services/http_client_spec.rb[1:1:5]                        | passed | 0.00246 seconds |
./spec/services/http_client_spec.rb[1:1:6]                        | passed | 0.00143 seconds |
./spec/services/http_client_spec.rb[1:2:1]                        | passed | 0.00202 seconds |
./spec/services/http_client_spec.rb[1:2:2]                        | passed | 0.00126 seconds |
./spec/services/http_client_spec.rb[1:2:3]                        | passed | 0.00237 seconds |
./spec/services/http_client_spec.rb[1:2:4]                        | passed | 0.00199 seconds |
./spec/services/http_client_spec.rb[1:2:5]                        | passed | 0.00164 seconds |
./spec/services/http_client_spec.rb[1:3:1:1]                      | passed | 0.00226 seconds |
./spec/services/http_client_spec.rb[1:3:1:2]                      | passed | 0.00218 seconds |
./spec/services/http_client_spec.rb[1:3:1:3]                      | passed | 0.00194 seconds |
./spec/services/http_client_spec.rb[1:3:1:4]                      | passed | 0.0022 seconds  |
./spec/services/http_client_spec.rb[1:3:2:1]                      | passed | 0.00282 seconds |
./spec/services/http_client_spec.rb[1:3:3:1]                      | passed | 0.00231 seconds |
./spec/services/http_client_spec.rb[1:3:4:1]                      | passed | 0.00241 seconds |
./spec/services/http_client_spec.rb[1:3:5:1]                      | passed | 0.00257 seconds |
./spec/services/http_client_spec.rb[1:3:6:1]                      | passed | 0.00272 seconds |
./spec/services/http_client_spec.rb[1:3:7:1]                      | passed | 0.00267 seconds |
./spec/services/http_client_spec.rb[1:3:8:1]                      | passed | 0.00261 seconds |
./spec/services/http_client_spec.rb[1:3:9:1]                      | failed | 0.00202 seconds |
./spec/services/http_client_spec.rb[1:3:10:1]                     | passed | 0.00209 seconds |
./spec/services/http_client_spec.rb[1:3:11:1]                     | failed | 0.00289 seconds |
./spec/services/http_client_spec.rb[1:3:11:2]                     | failed | 0.00233 seconds |
./spec/services/http_client_spec.rb[1:3:12:1]                     | failed | 0.00262 seconds |
./spec/services/http_client_spec.rb[1:3:12:2]                     | passed | 0.00262 seconds |
./spec/services/http_client_spec.rb[1:3:13:1]                     | passed | 0.00176 seconds |
./spec/services/http_client_spec.rb[1:3:14:1]                     | passed | 0.00246 seconds |
./spec/services/http_client_spec.rb[1:3:15:1]                     | passed | 0.00238 seconds |
./spec/services/http_client_spec.rb[1:3:16:1]                     | failed | 0.0047 seconds  |
./spec/services/http_client_spec.rb[1:4:1:1]                      | passed | 0.00239 seconds |
./spec/services/http_client_spec.rb[1:4:1:2]                      | passed | 0.00204 seconds |
./spec/services/http_client_spec.rb[1:4:2:1]                      | passed | 0.00271 seconds |
./spec/services/http_client_spec.rb[1:4:3:1]                      | passed | 0.00269 seconds |
./spec/services/http_client_spec.rb[1:4:4:1]                      | passed | 0.00758 seconds |
./spec/services/http_client_spec.rb[1:5:1:1]                      | passed | 0.00242 seconds |
./spec/services/http_client_spec.rb[1:6:1:1]                      | passed | 0.00242 seconds |
./spec/services/http_client_spec.rb[1:7:1:1]                      | passed | 0.00231 seconds |
./spec/services/http_client_spec.rb[1:7:2:1]                      | passed | 0.00241 seconds |
./spec/services/http_client_spec.rb[1:8:1:1]                      | passed | 0.00227 seconds |
